game_id,h_f1_avg_runs_scored_30,h_f2_avg_runs_allowed_30,h_f3_team_batting_avg_30,h_f4_pitcher_runs_avg,h_f5_total_win_pct,h_f6_ha_win_pct,a_f1_avg_runs_scored_30,a_f2_avg_runs_allowed_30,a_f3_team_batting_avg_30,a_f4_pitcher_runs_avg,a_f5_total_win_pct,a_f6_ha_win_pct,target
20230801_LG_키움_0,6.4,3.933333333333333,0.2975285171102662,2.142857142857143,0.5980392156862745,0.5625,3.7666666666666666,5.266666666666667,0.25072886297376096,2.4,0.41284403669724773,0.42857142857142855,0
20230802_LG_키움_0,6.1,3.7666666666666666,0.2921455938697318,2.75,0.6019417475728155,0.5714285714285714,3.6333333333333333,5.233333333333333,0.24828263002944062,1.5909090909090908,0.4090909090909091,0.42,0
20230803_LG_키움_0,6.233333333333333,3.8333333333333335,0.2929389312977099,3.1818181818181817,0.6057692307692307,0.58,3.5,5.366666666666666,0.24828263002944062,2.272727272727273,0.40540540540540543,0.4117647058823529,0
20230811_LG_키움_0,5.8,3.9,0.2813975448536355,3.217391304347826,0.6055045871559633,0.5882352941176471,3.8,6.033333333333333,0.2478386167146974,2.076923076923077,0.3898305084745763,0.38181818181818183,0
20230812_LG_키움_0,5.833333333333333,3.7333333333333334,0.28110161443494774,2.3333333333333335,0.6090909090909091,0.5961538461538461,3.8,5.966666666666667,0.24517374517374518,3.4285714285714284,0.3865546218487395,0.375,0
20230824_LG_롯데_0,5.866666666666666,4.1,0.28217349857006674,3.24,0.6101694915254238,0.6111111111111112,5.2,5.4,0.2779960707269155,2.44,0.46153846153846156,0.4074074074074074,0
20230831_LG_두산_0,5.666666666666667,4.3,0.2751677852348993,3.1153846153846154,0.5983606557377049,0.6181818181818182,4.7,5.066666666666666,0.25147347740667975,1.7894736842105263,0.48760330578512395,0.5230769230769231,0
20230901_LG_한화_0,5.366666666666666,4.266666666666667,0.27071290944123316,1.8571428571428572,0.6016260162601627,0.625,4.166666666666667,5.8,0.2300288739172281,2.6538461538461537,0.4214876033057851,0.4107142857142857,0
20230902_LG_한화_0,5.566666666666666,4.033333333333333,0.2729026036644166,2.6666666666666665,0.6048387096774194,0.631578947368421,4.066666666666666,5.833333333333333,0.22928709055876687,2.88,0.4180327868852459,0.40350877192982454,1
20230903_LG_한화_0,5.633333333333334,4.133333333333334,0.2743022136669875,2.1578947368421053,0.6,0.6206896551724138,4.066666666666666,5.7,0.2302504816955684,2.125,0.42276422764227645,0.41379310344827586,1
20230916_LG_SSG_0,5.8,4.666666666666667,0.2877906976744186,2.9285714285714284,0.5895522388059702,0.6101694915254238,4.5,6.3,0.2600561272217025,3.2083333333333335,0.5037593984962406,0.5135135135135135,0
20230917_LG_SSG_1,5.966666666666667,4.666666666666667,0.29560975609756096,1.7777777777777777,0.5925925925925926,0.6166666666666667,4.333333333333333,6.433333333333334,0.25471698113207547,2.4615384615384617,0.5,0.5066666666666667,0
20230917_LG_SSG_2,6.1,4.6,0.29931972789115646,2.380952380952381,0.5955882352941176,0.6229508196721312,4.433333333333334,6.666666666666667,0.2591206735266604,2.2,0.4962962962962963,0.5,0
20230922_LG_NC_0,6.066666666666666,4.5,0.29538763493621195,1.9,0.60431654676259,0.6290322580645161,4.633333333333334,3.6,0.27406679764243613,2.0,0.5185185185185185,0.5074626865671642,1
20230923_LG_한화_0,6.033333333333333,4.566666666666666,0.2925636007827789,2.3636363636363638,0.6,0.6190476190476191,4.733333333333333,5.433333333333334,0.24440116845180138,2.7857142857142856,0.43884892086330934,0.453125,0
20230924_LG_한화_0,5.866666666666666,4.466666666666667,0.28978388998035365,2.8846153846153846,0.6028368794326241,0.625,4.5,5.433333333333334,0.2392578125,1.625,0.4357142857142857,0.4461538461538462,0
20230927_LG_KT_1,5.466666666666667,4.233333333333333,0.28245787908820613,2.8666666666666667,0.6056338028169014,0.6307692307692307,4.7,4.233333333333333,0.25703200775945684,5.0,0.541095890410959,0.5333333333333333,0
20230927_LG_KT_2,5.433333333333334,4.033333333333333,0.2775551102204409,2.466666666666667,0.6083916083916084,0.6363636363636364,4.4,4.1,0.2512218963831867,2.625,0.5374149659863946,0.5263157894736842,0
20230928_LG_삼성_0,5.333333333333333,3.933333333333333,0.2762096774193548,2.090909090909091,0.6111111111111112,0.6417910447761194,4.466666666666667,5.1,0.26362735381565905,3.769230769230769,0.4444444444444444,0.43283582089552236,1
20231006_LG_KIA_0,5.266666666666667,3.966666666666667,0.2789046653144016,2.5,0.609271523178808,0.6323529411764706,5.3,5.566666666666666,0.29154795821462487,3.6,0.4797297297297297,0.4675324675324675,1
20231009_LG_롯데_0,5.166666666666667,4.066666666666666,0.2797558494404883,1.875,0.6013071895424836,0.6231884057971014,4.466666666666667,3.6666666666666665,0.2736124634858812,2.25,0.46,0.4264705882352941,1
20231010_LG_롯데_0,4.866666666666666,4.333333333333333,0.27448979591836736,3.0,0.5974025974025974,0.6142857142857143,4.7,3.6333333333333333,0.27793974732750243,3.6666666666666665,0.46357615894039733,0.43478260869565216,0
20231014_LG_두산_0,5.033333333333333,4.266666666666667,0.2698249227600412,2.3125,0.5961538461538461,0.6197183098591549,4.633333333333334,3.8,0.25992063492063494,1.9411764705882353,0.5098039215686274,0.5189873417721519,1
20231015_LG_두산_0,4.933333333333334,4.233333333333333,0.2626680455015512,2.28,0.5923566878980892,0.6111111111111112,4.633333333333334,3.7333333333333334,0.26169154228855723,2.2777777777777777,0.512987012987013,0.525,0
