Id,Name,Birthdate,Handedness,School,Draft,Year,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
10064,이상화,1980년 09월 15일,우투우타,포항중-경주고-경성대,04 KIA 2차 4라운드 30순위,6시즌,P,103,19,84,29,0,0,6,10,1,1,208.1,114,129,129.00,933,220,,,29,89,17,5,100,,0,5,4.92,5.57,5.57,5.16,1.48,0.50
10065,이정훈,1991년 04월 27일,우투우타,언북초-언북중-충암고,11 KIA 8라운드 62순위,1시즌,P,2,0,2,2,0,0,0,0,0,0,1.1,3,3,3.00,9,4,,,0,1,0,0,1,,0,0,20.25,20.25,20.25,3.94,3.75,-0.08
10066,임기준,1991년 10월 08일,좌투좌타,서림초-진흥중-진흥고-전남과학대,10 KIA 2라운드 14순위,6시즌,P,161,16,145,23,0,0,8,9,4,17,183.0,96,114,111.00,858,197,,,16,117,23,1,125,,3,12,4.72,5.61,5.46,5.83,1.72,2.18
10067,이범석,1985년 12월 29일,우투우타,온양온천초-온양중-청주기공고,05 KIA 2차 2라운드 14순위,4시즌,P,67,23,44,17,2,1,7,15,0,2,178.1,79,94,94.00,767,157,,,16,82,13,0,125,,3,21,3.99,4.74,4.74,4.41,1.34,2.18
10068,임준혁,1984년 10월 09일,우투우타,인천동막초-동산중-동산고,03 KIA 2차 2라운드 12순위,13시즌,P,213,37,176,55,0,0,19,22,2,10,369.0,220,241,240.45,1728,428,,,32,193,38,13,237,,2,20,5.37,5.88,5.85,5.21,1.68,3.47
10069,장문석,1974년 12월 15일,우투우타,대신초-대동중-부경고-동아대,97 LG 2차 1라운드 2순위,10시즌,P,287,96,191,108,2,1,49,41,42,17,766.0,345,365,365.00,3344,767,,,60,331,47,16,537,,3,21,4.05,4.29,4.29,4.08,1.43,15.41
10070,전우엽,1989년 06월 20일,우언우타,군산남초-군산남중-군산상고,08 KIA 1차,3시즌,P,16,10,6,1,0,0,2,5,0,0,45.0,29,32,32.00,217,54,,,5,24,6,0,41,,0,0,5.80,6.40,6.40,4.84,1.73,0.29
10071,정성철,1990년 04월 21일,우투우타,광주대성초-무등중-광주제일고,09 KIA 1차,1시즌,P,11,1,10,7,0,0,0,1,0,0,11.1,10,10,10.00,61,13,,,3,11,3,2,7,,0,0,7.94,7.94,7.94,8.54,2.12,-0.10
10072,정용운,1990년 07월 06일,좌투좌타,인헌초-선린중-충암고,09 KIA 2차 2라운드 16순위,6시즌,P,57,19,38,13,0,0,4,4,0,0,104.0,78,86,82.10,506,115,,,10,80,9,1,58,,1,6,6.75,7.44,7.10,6.54,1.88,-0.09
10074,조태수,1983년 05월 29일,우투우타,화곡초-충암중-배명고,02 KIA 2차 7라운드 53순위,8시즌,P,121,1,120,51,0,0,1,3,0,2,171.1,97,105,105.00,764,203,,,21,63,10,6,90,,1,14,5.10,5.52,5.52,4.81,1.55,1.26
10075,진해수,1986년 06월 26일,좌투좌타,동삼초-경남중-부경고,05 KIA 2차 7라운드 50순위,17시즌,P,842,7,835,81,0,0,25,31,2,157,601.0,335,364,373.05,2734,682,,,53,274,42,16,491,,0,29,5.02,5.45,5.59,4.51,1.59,2.93
10076,차정민,1982년 11월 23일,우투우타,마산중-부산상고-동아대,01 해태 2차 10라운드 79순위,5시즌,P,69,1,68,14,0,0,4,3,0,5,80.1,41,46,46.00,362,85,,,14,34,11,3,56,,0,9,4.59,5.15,5.15,5.35,1.48,0.68
10077,한기주,1987년 04월 29일,우투우타,수창초-광주동성중-광주동성고-광주대,06 KIA 1차,9시즌,P,272,26,246,150,0,0,26,32,71,12,455.1,197,212,217.20,1959,450,,,39,168,37,10,314,,2,17,3.89,4.19,4.29,4.16,1.36,8.81
10123,가득염,1969년 10월 01일,좌투좌타,충남중-대전고-동국대,92 롯데 2차 1라운드 5순위,19시즌,P,800,61,739,101,2,0,36,49,11,78,882.0,448,494,494.00,3799,864,,,79,355,51,24,574,,0,43,4.57,5.04,5.04,4.06,1.38,8.70
10124,고효준,1983년 02월 08일,좌투좌타,서원초-세광중-세광고,02 롯데 2차 1라운드 6순위,21시즌,P,646,81,565,88,0,0,49,55,4,65,911.0,537,590,597.85,4211,861,,,91,617,82,15,914,,5,94,5.31,5.83,5.91,4.83,1.62,3.85
10125,글로버,1976년 12월 03일,우투우타,-,09 SK 자유선발,3시즌,P,66,62,4,3,0,0,22,17,1,0,331.2,146,168,168.00,1416,315,,,35,117,16,2,297,,1,24,3.96,4.56,4.56,3.91,1.30,5.74
10126,김광현,1988년 07월 22일,좌투좌타,안산-덕성초-안산중앙중-안산공고,07 SK 1차 1순위,16시즌,P,415,393,22,17,8,3,180,108,0,2,2321.2,885,995,980.20,9799,2207,,,201,884,56,15,2020,,3,93,3.43,3.86,3.80,3.99,1.33,62.89
10128,김선규,1986년 04월 20일,우언우타,순천북초-서울이수중-효천고,05 SK 2차 4라운드 31순위,9시즌,P,200,0,200,42,0,0,10,6,1,20,204.2,102,116,122.30,916,234,,,17,79,25,12,89,,0,9,4.49,5.10,5.36,5.17,1.53,1.50
10130,문광은,1987년 11월 09일,우투우타,서림초-진흥중-진흥고-동의대,10 SK 1라운드 8순위,9시즌,P,183,10,173,43,0,0,6,14,4,20,225.2,165,175,176.35,1029,279,,,39,97,9,8,188,,3,22,6.58,6.98,7.02,5.44,1.67,-1.24
10131,박종훈,1991년 08월 13일,우언우타,중앙초-군산중-군산상고,10 SK 2라운드 9순위,13시즌,P,245,219,26,12,0,0,72,79,0,1,1131.0,609,667,636.00,5073,1116,,,110,550,171,4,885,,2,30,4.85,5.31,5.06,5.23,1.47,18.88
10132,김준,1985년 10월 08일,좌투좌타,하탑초-배명중-경기고-고려대,08 SK 2차 5라운드 35순위,5시즌,P,25,0,25,5,0,0,1,0,0,0,14.2,4,5,6.75,70,18,,,0,7,1,0,7,,0,0,2.45,3.07,4.30,4.09,1.70,0.36
10133,김태훈,1990년 05월 19일,좌투좌타,구리-구리인창중-구리인창고,09 SK 1차,11시즌,P,302,20,282,31,0,0,18,22,9,64,372.0,214,230,218.30,1681,378,,,38,203,26,12,326,,1,43,5.18,5.56,5.27,4.87,1.56,4.66
10134,박현준,1986년 09월 22일,우투우타,금평초-전주동중-전주고-경희대,09 SK 2차 1라운드 8순위,3시즌,P,63,38,25,7,0,0,15,14,0,0,238.1,129,147,147.00,1058,234,,,23,105,22,4,190,,2,11,4.87,5.55,5.55,4.41,1.42,1.51
10135,박희수,1983년 07월 13일,좌투좌타,유천초-한밭중-대전고-동국대,02 SK 2차 6라운드 43순위,12시즌,P,397,1,396,163,0,0,21,22,79,60,426.1,143,159,169.70,1797,367,,,29,179,27,15,408,,1,12,3.02,3.36,3.59,3.72,1.28,12.55
10136,백청훈,1987년 11월 19일,우언우타,백운초-덕수중-청원고-제주국제대,08 SK 2차 2라운드14순위,7시즌,P,68,23,45,13,0,0,7,10,3,4,159.2,92,98,94.20,715,174,31,2,15,69,20,1,95,3,3,11,5.19,5.52,5.30,5.32,1.52,1.94
10137,송은범,1984년 03월 17일,우투우타,서흥초-동산중-동산고,03 SK 1차,23시즌,P,694,194,500,130,1,0,88,95,27,59,1468.1,742,825,819.90,6551,1650,,,140,636,70,27,950,,2,103,4.55,5.06,5.03,4.71,1.56,19.53
10138,신승현,1983년 08월 13일,우언우타,월드-금평초-전주동중-전주고-전남과학대,00 쌍방울 2차 11라운드 81순위,15시즌,P,324,55,269,61,2,2,27,28,2,26,605.1,306,349,354.55,2631,602,,,66,217,70,10,392,,0,28,4.55,5.19,5.28,4.63,1.35,4.76
10139,엄정욱,1981년 06월 18일,우투우타,수유초-중앙중-중앙고,00 쌍방울 2차 2라운드 9순위,11시즌,P,171,42,129,45,1,1,20,18,11,14,341.1,156,163,162.50,1467,279,,,28,183,25,3,370,,0,39,4.11,4.30,4.27,3.63,1.35,6.64
10140,여건욱,1986년 09월 16일,우투우타,광주서림초-광주동성중-광주제일고-고려대,09 SK 2차 5라운드 40순위,7시즌,P,110,14,96,44,0,0,5,9,1,3,179.2,120,126,133.90,815,213,,,33,74,10,5,122,,1,9,6.01,6.31,6.71,5.97,1.60,0.21
10142,윤길현,1983년 09월 23일,우투우타,본리초-대구중-대구고,02 SK 2차 1라운드 2순위,16시즌,P,635,37,598,139,0,0,44,41,30,111,800.2,383,412,432.15,3469,761,,,86,354,38,21,676,,1,54,4.31,4.63,4.86,4.25,1.39,10.98
10143,윤석주,1990년 04월 27일,우투우타,언북초-언북중-야탑고,09 SK 2차 3라운드 24순위,1시즌,P,1,0,1,0,0,0,0,0,0,0,1.1,0,0,0.00,6,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,4.09,1.50,0.05
10145,윤희상,1985년 05월 17일,우투우타,구리초-구리-구리인창중-선린고,04 SK 2차 1라운드 3순위,13시즌,P,216,138,78,30,1,0,42,44,1,7,803.0,430,459,440.20,3510,903,,,97,248,42,7,552,,5,23,4.82,5.14,4.93,4.75,1.43,12.69
10146,이상백,1987년 03월 10일,우투우타,사파초-신월중-마산고-경성대,10 SK 6라운드 41순위,1시즌,P,16,0,16,5,0,0,0,0,1,0,14.1,7,7,10.25,65,13,2,1,3,6,2,0,14,0,0,3,4.40,4.40,6.28,6.03,1.33,0.09
10147,이승호,1981년 09월 09일,좌투좌타,군산남초-군산남중-군산상고,00 쌍방울 1차,13시즌,P,428,124,304,125,11,3,75,69,41,23,1127.0,493,544,541.05,4890,1018,,,130,583,53,34,976,,1,27,3.94,4.34,4.32,4.38,1.42,22.33
10148,이승호,1976년 08월 23일,좌투좌타,강남초-강남중-선린고-단국대,99 LG 2차 1라운드 7순위,13시즌,P,302,123,179,48,4,4,51,52,6,9,862.2,403,444,444.00,3802,804,,,90,463,36,10,721,,3,44,4.20,4.63,4.63,4.27,1.47,13.07
10150,이한진,1983년 12월 20일,우언우타,서림초-대헌중-인천고-건국대,02 SK 2차 10라운드 75순위,8시즌,P,84,4,80,23,0,0,1,3,1,0,123.1,63,84,81.25,544,138,,,7,30,8,2,48,,0,1,4.60,6.13,5.91,4.03,1.36,0.38
10151,임성헌,1985년 06월 22일,우투우타,서울-청량중-덕수정보고-건국대,08 SK 육성선수,3시즌,P,25,0,25,15,0,0,1,1,0,0,28.0,13,14,14.00,124,31,,,6,13,0,1,17,,0,1,4.18,4.50,4.50,6.04,1.57,0.86
10152,전병두,1984년 10월 14일,좌투좌타,중앙초-부산중-부산고-세한대,03 두산 2차 1라운드 8순위,10시즌,P,281,72,209,63,0,0,29,29,16,14,596.2,256,284,284.00,2569,500,,,54,315,31,13,512,,4,46,3.86,4.28,4.28,4.13,1.37,10.95
10153,전준호,1975년 04월 10일,우투우타,서흥초-동산중-동산고,94 태평양 고졸연고 지명 1,14시즌,P,339,131,208,84,2,0,55,47,7,9,1056.1,528,564,564.00,4643,1094,,,111,425,63,15,633,,1,42,4.50,4.81,4.81,4.46,1.44,13.35
10154,정대현,1978년 11월 10일,우언우타,동부-군산신풍초-군산중-군산상고-경희대,97 쌍방울 고졸우선 지명 3,16시즌,P,662,0,662,229,0,0,46,29,106,121,726.1,178,201,214.05,2949,579,,,35,236,49,57,559,,0,13,2.21,2.49,2.65,3.16,1.12,28.17
10155,정병희,1983년 05월 25일,우투우타,역삼초-휘문중-휘문고,02 한화 2차 2라운드 12순위,4시즌,P,103,6,97,32,0,0,7,10,2,12,149.0,101,106,106.00,681,170,,,25,66,15,5,116,,0,5,6.10,6.40,6.40,5.02,1.58,0.26
10156,정우람,1985년 06월 01일,좌투좌타,하단초-대동중-부경고,04 SK 2차 2라운드 11순위,19시즌,P,1005,1,1004,440,0,0,64,47,197,145,977.1,345,371,391.35,4058,814,,,70,360,45,37,937,,2,35,3.18,3.42,3.60,3.43,1.20,26.78
10157,제춘모,1982년 04월 05일,우투우타,광주동성중-광주동성고,02 SK 2차 1라운드 1순위,8시즌,P,98,65,33,4,0,0,23,21,0,6,368.2,208,233,233.00,1648,387,,,46,170,26,3,222,,3,17,5.08,5.69,5.69,4.95,1.51,1.58
10158,조웅천,1971년 03월 17일,우언우타,광주남초-무등중-순천상고,90 태평양 2차 5라운드,19시즌,P,813,13,800,313,1,0,64,54,98,89,1092.2,390,439,439.00,4534,1012,,,100,296,65,55,920,,1,15,3.21,3.62,3.62,3.17,1.20,26.59
10159,존슨,1975년 10월 03일,우투우타,-,03 KIA 자유선발,3시즌,P,25,15,10,6,1,0,9,2,3,1,96.0,42,43,43.00,412,83,,,14,46,8,0,78,,0,5,3.94,4.03,4.03,4.70,1.34,2.24
10160,지훈,1986년 02월 22일,우언우타,가동초-잠신중-공주고,04 SK 2차 3라운드 19순위,1시즌,P,1,0,1,0,0,0,0,0,0,0,3.2,3,3,3.00,17,6,,,0,0,0,0,0,,0,0,7.36,7.36,7.36,3.65,1.64,-0.01
10161,채병용,1982년 04월 25일,우투우타,군산초-신월중-신일고,01 SK 2차 6라운드 34순위,15시즌,P,451,176,275,86,3,2,84,73,22,29,1336.0,625,659,654.00,5744,1331,,,161,496,68,22,968,,4,26,4.21,4.44,4.41,4.48,1.37,24.31
10162,최원재,1987년 04월 29일,우언우타,대성초-중앙중-중앙고-성균관대,10 SK 9라운드 72순위,5시즌,P,54,0,54,6,0,0,3,1,0,4,46.1,27,29,32.60,212,64,,,4,17,5,1,39,,0,1,5.24,5.63,6.41,4.44,1.75,0.39
10163,카도쿠라,1973년 03월 09일,우투우타,-,09 SK 자유선발,3시즌,P,74,66,8,2,1,1,27,17,0,1,366.0,164,198,198.00,1587,379,,,42,136,18,2,303,,0,18,4.03,4.87,4.87,4.26,1.41,5.33
10196,고창성,1984년 12월 21일,우언우타,봉천초-홍은중-선린고-경성대,08 두산 2차 2라운드 13순위,9시즌,P,314,0,314,54,0,0,18,13,1,62,319.0,138,155,159.50,1396,324,,,23,98,47,5,212,,0,15,3.89,4.37,4.51,4.37,1.32,6.57
10197,김명제,1987년 01월 05일,우투우타,서울학동초-휘문중-휘문고,05 두산 1차,5시즌,P,137,71,66,18,0,0,22,29,1,7,479.0,256,277,277.00,2082,472,,,54,185,39,4,268,,2,14,4.81,5.20,5.20,4.70,1.37,3.67
10198,김태영,1980년 04월 07일,우투우타,관산초-중앙중-부천고-한라대,01 두산 2차 1라운드 8순위,11시즌,P,290,41,249,48,1,0,29,32,2,26,517.0,249,263,257.35,2191,536,,,43,150,28,7,399,,1,23,4.33,4.58,4.47,3.73,1.33,8.78
10200,김선우,1977년 09월 04일,우투우타,내발산초-신월중-휘문고-고려대,96 OB 2차 우선,7시즌,P,157,144,13,11,4,1,57,46,1,0,812.0,394,445,441.55,3493,926,,,66,219,37,3,438,,0,33,4.37,4.93,4.90,4.20,1.41,9.70
10201,김성배,1981년 01월 12일,우언우타,장안초-배명중-배명고-건국대,99 OB 2차 8라운드 61순위,12시즌,P,447,16,431,114,0,0,21,26,44,56,470.2,264,275,298.15,2082,520,,,43,179,29,10,337,,2,13,5.05,5.26,5.70,4.38,1.49,3.61
10202,김승회,1981년 02월 11일,우투우타,역삼초-배명중-배명고-탐라대,03 두산 2차 5라운드 40순위,14시즌,P,565,48,517,142,0,0,44,50,30,73,860.0,422,462,478.50,3730,899,,,83,312,46,20,576,,3,44,4.42,4.83,5.00,4.42,1.41,8.77
10203,노경은,1984년 03월 11일,우투우타,화곡초-성남중-성남고,03 두산 1차,20시즌,P,638,171,467,113,3,2,89,101,13,121,1470.0,770,836,836.10,6449,1497,,,151,645,65,23,1064,,2,83,4.71,5.12,5.12,4.76,1.46,21.81
10204,니코스키,1973년 03월 09일,좌투좌타,-,09 SK 자유선발,2시즌,P,28,19,9,2,0,0,6,14,0,0,101.1,53,57,57.00,451,101,,,6,50,14,0,72,,0,1,4.71,5.06,5.06,4.56,1.49,1.70
10205,박민석,1989년 07월 04일,우언우타,일산서구-이수초-영동중-장충고,08 두산 2차 7라운드 51순위,3시즌,P,41,1,40,16,0,0,0,1,1,3,61.1,20,23,24.55,262,43,,,7,26,15,0,60,,0,5,2.93,3.38,3.67,4.78,1.13,1.88
10206,박정배,1982년 04월 01일,우투우타,공주중동초-공주중-공주고-한양대,05 두산 2차 6라운드 41순위,13시즌,P,373,5,368,116,0,0,28,23,20,59,445.1,239,254,275.15,1937,441,,,56,180,32,18,328,,1,29,4.83,5.13,5.56,4.98,1.39,3.97
10207,서동환,1986년 03월 27일,우투우타,초량초-개성중-신일고,05 두산 2차 1라운드 2순위,8시즌,P,63,9,54,25,0,0,2,4,1,0,89.2,60,62,62.00,422,94,,,6,64,9,1,50,,0,16,6.02,6.22,6.22,5.36,1.76,-0.28
10208,성영훈,1990년 06월 24일,우투우타,구암초-덕수중-덕수고,09 두산 1차,3시즌,P,25,0,25,9,0,0,2,1,0,0,28.0,13,16,16.00,124,29,,,0,9,3,0,19,,0,3,4.18,5.14,5.14,3.35,1.36,0.42
10209,세데뇨,1983년 08월 19일,좌투좌타,-,09 두산 자유선발,1시즌,P,28,15,13,6,0,0,4,7,0,1,71.0,45,50,50.00,350,105,,,5,48,2,1,41,,0,2,5.70,6.34,6.34,5.19,2.15,0.29
10210,오현택,1985년 07월 17일,우언우타,이수초-서울이수중-장충고-원광대,08 두산 육성선수,10시즌,P,390,2,388,71,0,0,19,13,5,61,392.0,183,194,215.30,1694,431,,,51,105,27,11,312,,2,4,4.20,4.45,4.94,4.57,1.37,5.34
10211,왈론드,1976년 11월 07일,좌투좌타,-,05 LG 자유선발,2시즌,P,48,36,12,5,1,0,11,19,1,2,218.1,121,140,140.00,984,228,,,25,103,12,1,168,,1,15,4.99,5.77,5.77,4.67,1.52,1.25
10212,원용묵,1986년 06월 25일,좌투좌타,강남초-성남중-청원고-세한대,05 두산 육성선수,6시즌,P,45,0,45,12,0,0,0,0,0,0,32.1,18,21,21.00,154,36,,,1,23,2,0,21,,0,6,5.01,5.85,5.85,4.52,1.82,0.25
10213,유희관,1986년 06월 01일,좌투좌타,방배초-서울이수중-장충고-중앙대,09 두산 2차 6라운드 42순위,11시즌,P,281,233,48,17,6,2,101,69,1,4,1410.0,718,775,752.35,6164,1661,,,149,401,49,9,777,,4,25,4.58,4.95,4.80,4.95,1.46,25.08
10215,이석만,1980년 05월 08일,,순천이수중-효천고-원광대,03 롯데 신고선수,2시즌,P,8,0,8,4,0,0,0,0,0,0,9.2,4,4,4.00,40,8,,,0,4,1,0,8,,0,0,3.72,3.72,3.72,2.90,1.24,0.23
10216,이승학,1979년 06월 02일,우투우타,하단초-경남중-부산공고-단국대,07 두산 해외진출선수 특별지명,2시즌,P,49,17,32,10,0,0,13,6,0,4,122.0,48,49,49.00,524,128,,,9,36,7,2,63,,1,6,3.54,3.61,3.61,3.98,1.34,3.10
10217,이용찬,1989년 01월 02일,우투우타,신원초-양천중-장충고,07 두산 1차 1순위,17시즌,P,569,105,464,362,4,1,65,71,173,10,1068.0,468,517,514.20,4624,1118,,,85,363,53,14,828,,6,53,3.94,4.36,4.33,4.08,1.39,19.98
10218,이원재,1988년 12월 01일,우투우타,청원초-중앙중-중앙고,07 두산 2차 1라운드 7순위,5시즌,P,36,9,27,8,0,0,2,4,0,0,64.2,62,63,65.20,321,92,,,6,40,5,0,34,,0,12,8.63,8.77,9.05,5.55,2.04,-1.10
10219,이재우,1980년 02월 09일,우투우타,고명초-건대부중-휘문고-탐라대,98 OB 2차 11라운드 84순위,13시즌,P,357,41,316,76,0,0,39,21,3,68,619.1,260,281,282.35,2665,549,,,68,273,32,8,485,,1,25,3.78,4.08,4.10,4.47,1.33,14.91
10220,이재학,1990년 10월 04일,우언우타,옥산초-경복중-대구고,10 두산 2라운드 10순위,13시즌,P,306,262,44,17,6,2,85,88,1,1,1425.1,728,787,753.85,6240,1400,,,164,609,103,6,1205,,3,54,4.60,4.97,4.76,4.84,1.41,27.20
10221,이현승,1983년 10월 11일,좌투좌타,서화초-대헌중-동산고-인하대,02 현대 2차 3라운드 26순위,15시즌,P,671,67,604,135,1,0,47,44,56,89,827.2,411,441,461.45,3625,895,,,81,304,40,15,610,,5,25,4.47,4.80,5.01,4.35,1.45,9.68
10222,임태훈,1988년 09월 28일,우투우타,역삼초-서울이수중-서울고,07 두산 1차,8시즌,P,271,28,243,54,0,0,39,30,19,52,490.2,218,230,231.55,2097,441,,,47,195,23,14,427,,2,14,4.00,4.22,4.26,3.80,1.30,10.25
10223,장민익,1991년 02월 05일,좌투좌타,순천북초-서울이수중-효천고,10 두산 1라운드 7순위,6시즌,P,31,3,28,5,0,0,0,0,0,1,35.2,40,41,38.25,192,59,,,10,32,1,0,21,,0,6,10.09,10.35,9.59,8.62,2.55,-0.59
10224,정대현,1991년 07월 19일,좌투좌타,서림초-청원중-성남고,10 두산 3라운드 23순위,9시즌,P,129,66,63,12,0,0,14,32,0,1,366.1,271,301,295.40,1722,457,,,54,196,18,2,223,,2,19,6.66,7.39,7.25,6.11,1.78,0.01
10225,정재훈,1980년 01월 01일,우투우타,역삼초-휘문중-휘문고-성균관대,99 OB 2차 5라운드 37순위,14시즌,P,555,19,536,271,0,0,35,44,139,84,705.1,246,280,282.65,2973,601,,,41,274,51,29,677,,1,18,3.14,3.57,3.61,3.21,1.24,19.34
10226,조규수,1981년 09월 15일,우투우타,천안남산초-천안북중-북일고,00 한화 1차,7시즌,P,156,94,62,29,3,2,28,42,8,3,583.2,341,364,364.00,2603,633,,,88,261,32,8,388,,2,23,5.26,5.61,5.61,5.11,1.53,5.83
10227,조승수,1990년 06월 09일,우투우타,부평싱싱-도곡초-휘문중-휘문고,09 두산 2차 3라운드 23순위,6시즌,P,39,2,37,8,0,0,1,2,0,1,55.0,51,54,55.05,272,77,,,12,19,11,0,31,,0,4,8.35,8.84,9.00,6.57,1.75,-0.82
10228,지승민,1978년 09월 12일,좌투좌타,군산남초-온양중-북일고-한양대,97 한화 고졸우선 지명 3,7시즌,P,173,3,170,32,1,0,4,4,3,29,174.1,110,111,111.00,796,188,,,37,100,8,4,135,,2,10,5.68,5.73,5.73,5.94,1.65,2.02
10229,진야곱,1989년 04월 11일,좌투좌타,서호초-영남중-성남고-방송통신대,08 두산 1차,5시즌,P,143,19,124,35,0,0,12,12,1,10,210.1,133,148,143.50,976,227,,,21,138,5,0,191,,4,15,5.69,6.33,6.16,5.03,1.74,0.44
10230,홍상삼,1990년 02월 13일,우투좌타,영일초-충암중-충암고,08 두산 2차 3라운드 20순위,13시즌,P,358,49,309,69,0,0,35,28,11,67,548.1,298,322,334.05,2456,488,,,76,348,29,9,505,,2,56,4.89,5.29,5.48,5.23,1.52,4.47
10231,히메네스,1980년 10월 27일,우투우타,-,10 두산 자유선발,1시즌,P,27,26,1,1,1,0,14,5,0,0,152.0,56,65,65.00,654,139,,,7,62,9,0,87,,0,5,3.32,3.85,3.85,4.30,1.32,4.10
10268,강승현,1985년 10월 06일,우투좌타,사당초-경원중-서울고-단국대,08 롯데 2차 3라운드 18순위,5시즌,P,44,1,43,16,0,0,0,2,0,1,56.0,53,58,57.50,265,80,22,1,9,23,0,0,54,5,0,8,8.52,9.32,9.32,4.98,1.84,-0.80
10269,강영식,1981년 06월 17일,좌투좌타,칠성초-경복중-상원고,00 해태 2차 2라운드 10순위,18시즌,P,750,24,726,114,0,0,32,32,11,116,679.0,325,351,360.90,2947,615,,,71,339,22,17,651,,2,55,4.31,4.65,4.78,4.02,1.41,10.92
10271,김대우,1984년 07월 26일,우투좌타,광주대성초-무등중-광주제일고,03 롯데 2차 1라운드 1순위,6시즌,P,104,4,100,27,0,0,2,6,0,10,107.1,64,71,77.85,490,111,,,9,68,6,1,88,,1,15,5.37,5.95,6.54,4.97,1.67,0.54
10272,김사율,1980년 04월 17일,우투우타,감천초-대신중-부경고,99 롯데 2차 1라운드 1순위,18시즌,P,500,43,457,223,0,0,26,48,65,23,787.2,447,493,496.30,3512,866,,,108,313,45,20,562,,4,65,5.11,5.63,5.67,4.95,1.50,8.20
10273,김수화,1986년 01월 12일,우투우타,순천북초-순천이수중-효천고-영남사이버대,04 롯데 2차 1라운드 1순위,2시즌,P,23,11,12,7,1,0,1,10,0,0,64.1,53,56,56.00,306,80,,,9,37,1,1,26,,0,7,7.41,7.83,7.83,5.57,1.82,-1.15
10274,김유신,1986년 05월 01일,좌투좌타,감천초-경남중-경남고-영남사이버대,06 롯데 2차 5라운드 33순위,4시즌,P,5,2,3,0,0,0,0,1,0,0,11.2,8,8,8.00,56,15,,,4,8,0,1,7,,0,3,6.17,6.17,6.17,7.98,1.97,0.09
10275,김이슬,1984년 06월 15일,좌투좌타,순천북초-순천이수중-효천고-경희대,03 롯데 2차 7라운드 49순위,3시즌,P,34,0,34,5,0,0,0,0,0,4,21.1,15,17,17.00,100,25,,,4,8,4,0,10,,1,1,6.33,7.17,7.17,6.33,1.55,0.28
10276,김일엽,1980년 02월 15일,우투우타,옥산초-경운중-경북고-단국대,07 롯데 신고선수,6시즌,P,117,9,108,28,0,0,5,7,4,9,179.1,108,115,116.20,812,201,,,32,78,18,4,101,,0,6,5.42,5.77,5.82,5.94,1.56,1.93
10277,김장현,1978년 10월 16일,우투우타,신일고-연세대,97 롯데 2차 9라운드 69순위,4시즌,P,124,54,70,21,1,0,12,32,1,1,379.0,240,258,258.00,1663,428,,,50,130,16,4,191,,2,15,5.70,6.13,6.13,4.85,1.47,0.23
10278,김휘곤,1984년 07월 28일,우투우타,인헌초-선린중-서울고,03 롯데 2차 2라운드 9순위,2시즌,P,2,1,1,1,0,0,0,1,0,0,4.1,4,4,4.00,19,8,,,0,2,0,0,1,,0,2,8.31,8.31,8.31,4.34,2.31,-0.05
10279,나승현,1987년 04월 06일,우언우타,송정동초-충장중-광주제일고-영남사이버대,06 롯데 2차 1라운드 1순위,5시즌,P,134,0,134,62,0,0,1,12,16,0,171.1,91,98,98.00,778,183,,,11,84,20,10,114,,1,11,4.78,5.15,5.15,4.13,1.56,1.76
10281,배장호,1987년 06월 25일,우언우타,수원신곡초-수원북중-유신고-영남사이버대,06 롯데 2차 4라운드 25순위,11시즌,P,300,8,292,68,0,0,19,11,3,23,379.2,191,210,213.65,1682,427,,,29,137,45,18,187,,0,6,4.53,4.98,5.07,4.87,1.49,6.20
10282,사도스키,1982년 10월 04일,우투우타,-,10 롯데 자유선발,3시즌,P,81,79,2,1,1,0,29,24,0,1,460.0,206,222,222.00,1956,437,,,41,175,20,1,297,,1,38,4.03,4.34,4.34,4.37,1.33,9.22
10284,손민한,1975년 01월 02일,우투우타,대연초-대천중-부산고-고려대,97 롯데 1차,15시즌,P,388,260,128,73,11,3,123,88,22,12,1743.1,687,756,756.25,7258,1719,,,144,492,52,26,968,,1,48,3.55,3.90,3.90,4.00,1.27,40.82
10285,송승준,1980년 06월 29일,우투우타,하단초-경남중-경남고,07 롯데 해외진출선수 특별지명,14시즌,P,338,280,58,20,8,4,109,85,0,2,1645.2,821,893,879.50,7174,1740,,,175,633,75,23,1238,,1,76,4.49,4.88,4.81,4.46,1.44,30.12
10287,애킨스,1977년 08월 30일,우투좌타,-,09 롯데 자유선발,1시즌,P,50,0,50,47,0,0,3,5,26,0,49.1,21,21,21.00,214,49,,,4,22,3,2,29,,0,2,3.83,3.83,3.83,4.59,1.44,1.57
10288,양성제,1980년 12월 16일,우언우타,대신초-부산고-동의대,03 롯데 2차 3라운드 17순위,2시즌,P,52,13,39,7,0,0,1,7,0,6,104.2,58,71,71.00,482,133,,,12,38,10,1,47,,0,0,4.99,6.11,6.11,4.82,1.63,0.03
10289,오수호,1990년 04월 20일,우투우타,부산중앙초-대천중-부산고,09 롯데 1차,1시즌,P,9,0,9,3,0,0,0,1,0,0,13.0,14,16,16.00,68,23,,,5,5,1,0,4,,0,0,9.69,11.08,11.08,8.89,2.15,-0.27
