idx,hit,bat_num,team,year,month,day,home,away,r,result,runs_allowed,avg_runs_scored_15,avg_runs_allowed_15,team_avg_15
20250308006,4,31,KIA,2025,3,8,롯데,KIA,3,-1,4,,,
20250310006,8,34,KIA,2025,3,10,NC,KIA,3,-1,6,,,
20250311006,17,46,KIA,2025,3,11,NC,KIA,17,1,10,,,
20250313006,8,34,KIA,2025,3,13,두산,KIA,4,1,1,,,
20250315006,8,30,KIA,2025,3,15,KIA,삼성,5,1,1,,,
20250316006,19,44,KIA,2025,3,16,KIA,삼성,11,1,5,,,
20250322006,12,35,KIA,2025,3,22,KIA,NC,9,1,2,,,
20250323006,6,34,KIA,2025,3,23,KIA,NC,4,-1,5,,,
20250325006,17,40,KIA,2025,3,25,KIA,키움,11,1,6,,,
20250326006,13,41,KIA,2025,3,26,KIA,키움,10,-1,17,,,
20250327006,6,31,KIA,2025,3,27,KIA,키움,3,-1,5,,,
20250328006,8,33,KIA,2025,3,28,한화,KIA,2,-1,7,,,
20250329006,6,30,KIA,2025,3,29,한화,KIA,4,-1,5,,,
20250330006,11,35,KIA,2025,3,30,한화,KIA,5,1,3,,,
20250402006,4,31,KIA,2025,4,2,KIA,삼성,2,-1,4,,,
20250403006,4,28,KIA,2025,4,3,KIA,삼성,3,1,1,6.2,5.4,0.277882797731569
20250404006,10,37,KIA,2025,4,4,LG,KIA,2,-1,8,6.2,5.2,0.279467680608365
20250406006,4,30,KIA,2025,4,6,LG,KIA,1,-1,5,6.133333333333334,5.333333333333333,0.28166351606805295
20250408006,8,37,KIA,2025,4,8,롯데,KIA,5,1,4,5.066666666666666,5.0,0.2651072124756335
20250409006,6,33,KIA,2025,4,9,롯데,KIA,3,1,1,5.133333333333334,5.2,0.26356589147286824
20250410006,6,32,KIA,2025,4,10,롯데,KIA,3,-1,8,5.0,5.2,0.2581888246628131
20250411006,7,32,KIA,2025,4,11,KIA,SSG,3,-1,9,4.466666666666667,5.4,0.23865877712031558
20250413006,14,35,KIA,2025,4,13,KIA,SSG,11,1,5,4.066666666666666,5.866666666666666,0.23015873015873015
20250415006,5,30,KIA,2025,4,15,KIA,KT,1,1,0,4.533333333333333,5.866666666666666,0.24554455445544554
20250416006,1,27,KIA,2025,4,16,KIA,KT,0,-1,3,3.8666666666666667,5.466666666666667,0.22626262626262628
20250417006,13,35,KIA,2025,4,17,KIA,KT,5,1,4,3.2,4.533333333333333,0.2079002079002079
20250418006,3,29,KIA,2025,4,18,두산,KIA,1,-1,7,3.3333333333333335,4.466666666666667,0.22061855670103092
20250419006,10,35,KIA,2025,4,19,두산,KIA,8,1,4,3.2666666666666666,4.466666666666667,0.21205821205821207
20250420006,9,37,KIA,2025,4,20,두산,KIA,6,1,2,3.533333333333333,4.4,0.21810699588477367
20250423006,8,33,KIA,2025,4,23,삼성,KIA,2,-1,7,3.6,4.333333333333333,0.21311475409836064
20250424006,10,37,KIA,2025,4,24,삼성,KIA,5,-1,17,3.6,4.533333333333333,0.22040816326530613
20250425006,11,37,KIA,2025,4,25,KIA,LG,5,-1,6,3.7333333333333334,5.6,0.22845691382765532
20250426006,11,34,KIA,2025,4,26,KIA,LG,8,1,4,3.933333333333333,5.466666666666667,0.23046092184368738
20250427006,9,30,KIA,2025,4,27,KIA,LG,3,1,2,4.4,5.4,0.24254473161033796
20250429006,14,36,KIA,2025,4,29,KIA,NC,13,1,3,4.266666666666667,5.266666666666667,0.24798387096774194
20250430006,5,29,KIA,2025,4,30,KIA,NC,0,-1,7,4.933333333333334,5.4,0.2625250501002004
20250502006,6,38,KIA,2025,5,2,KIA,한화,2,-1,3,4.733333333333333,5.333333333333333,0.2620967741935484
20250504006,3,30,KIA,2025,5,4,KIA,한화,1,-1,3,4.666666666666667,4.933333333333334,0.25697211155378485
20250505006,15,41,KIA,2025,5,5,키움,KIA,13,1,1,4.0,4.8,0.23742454728370221
20250506006,9,33,KIA,2025,5,6,키움,KIA,5,1,3,4.8,4.866666666666666,0.25196850393700787
20250507006,10,36,KIA,2025,5,7,키움,KIA,10,-1,11,5.133333333333334,4.866666666666666,0.26459143968871596
20250510006,3,26,KIA,2025,5,10,SSG,KIA,5,1,4,5.466666666666667,5.333333333333333,0.258252427184466
20250511106,7,34,KIA,2025,5,11,SSG,KIA,4,-1,8,5.733333333333333,5.133333333333334,0.259765625
20250511106,7,34,KIA,2025,5,11,SSG,KIA,4,-1,1,5.466666666666667,5.4,0.25440313111545987
20250511106,7,34,KIA,2025,5,11,SSG,KIA,4,-1,5,5.333333333333333,5.333333333333333,0.25196850393700787
20250511206,1,30,KIA,2025,5,11,SSG,KIA,1,-1,4,5.466666666666667,5.2,0.24950884086444008
20250511206,1,30,KIA,2025,5,11,SSG,KIA,1,-1,8,5.2,4.333333333333333,0.2350597609561753
20250511206,1,30,KIA,2025,5,11,SSG,KIA,1,-1,5,4.933333333333334,4.466666666666667,0.21818181818181817
20250513006,8,30,KIA,2025,5,13,KIA,롯데,4,1,1,4.466666666666667,4.533333333333333,0.19959266802443992
20250514006,8,34,KIA,2025,5,14,KIA,롯데,0,-1,4,4.533333333333333,4.466666666666667,0.1975560081466395
20250515006,12,34,KIA,2025,5,15,KIA,롯데,7,1,6,3.6666666666666665,4.533333333333333,0.18609406952965235
20250517106,9,33,KIA,2025,5,17,KIA,두산,5,1,2,4.133333333333334,4.466666666666667,0.19838056680161945
20250517106,9,33,KIA,2025,5,17,KIA,두산,5,1,1,4.333333333333333,4.4,0.2065439672801636
20250517106,9,33,KIA,2025,5,17,KIA,두산,5,1,4,4.6,4.266666666666667,0.21747967479674796
20250517206,8,32,KIA,2025,5,17,KIA,두산,4,1,2,4.066666666666666,4.466666666666667,0.20867768595041322
20250517206,8,32,KIA,2025,5,17,KIA,두산,4,1,5,4.0,4.4,0.2070393374741201
20250517206,8,32,KIA,2025,5,17,KIA,두산,4,1,1,3.6,4.0,0.2045929018789144
20250518006,9,36,KIA,2025,5,18,KIA,두산,5,1,4,3.533333333333333,3.8,0.21237113402061855
20250520006,9,34,KIA,2025,5,20,KT,KIA,3,-1,5,3.6,3.533333333333333,0.21560574948665298
20250521006,10,35,KIA,2025,5,21,KT,KIA,1,-1,3,3.533333333333333,3.8,0.21971252566735114
20250522006,14,39,KIA,2025,5,22,KT,KIA,8,1,3,3.3333333333333335,3.6666666666666665,0.22540983606557377
20250523006,13,39,KIA,2025,5,23,삼성,KIA,7,1,6,3.8,3.6,0.24748490945674045
20250524006,9,37,KIA,2025,5,24,삼성,KIA,4,-1,8,4.2,3.466666666666667,0.26679841897233203
20250525006,7,35,KIA,2025,5,25,삼성,KIA,2,-1,3,4.4,3.6666666666666665,0.2787524366471735
20250527006,14,36,KIA,2025,5,27,KIA,키움,7,1,5,4.266666666666667,3.8,0.27413127413127414
20250528006,17,40,KIA,2025,5,28,KIA,키움,13,1,7,4.733333333333333,3.8666666666666667,0.2846153846153846
20250530006,5,32,KIA,2025,5,30,KT,KIA,1,-1,3,5.133333333333334,3.933333333333333,0.2908745247148289
20250531006,5,33,KIA,2025,5,31,KT,KIA,1,-1,5,4.866666666666666,4.0,0.2838095238095238
20250601006,13,39,KIA,2025,6,1,KT,KIA,5,1,3,4.6,4.266666666666667,0.2761904761904762
20250603006,13,36,KIA,2025,6,3,두산,KIA,11,1,3,4.6,4.2,0.2806026365348399
20250604006,9,35,KIA,2025,6,4,두산,KIA,8,1,3,5.066666666666666,4.266666666666667,0.28785046728971964
20250605006,9,40,KIA,2025,6,5,두산,KIA,1,-1,2,5.333333333333333,4.133333333333334,0.28810408921933084
20250606006,9,30,KIA,2025,6,6,KIA,한화,3,1,2,5.133333333333334,4.2,0.2857142857142857
20250607006,3,32,KIA,2025,6,7,KIA,한화,2,-1,3,5.0,4.066666666666666,0.28888888888888886
20250608006,11,40,KIA,2025,6,8,KIA,한화,7,1,6,4.933333333333334,3.933333333333333,0.2788104089219331
20250610006,4,32,KIA,2025,6,10,KIA,삼성,0,-1,8,5.333333333333333,4.133333333333334,0.27808471454880296
20250611006,7,32,KIA,2025,6,11,KIA,삼성,6,1,3,4.8,4.466666666666667,0.2630597014925373
20250612006,11,36,KIA,2025,6,12,KIA,삼성,1,-1,2,4.733333333333333,4.266666666666667,0.2551984877126654
20250613006,5,18,KIA,2025,6,13,NC,KIA,1,-1,4,4.533333333333333,3.8666666666666667,0.25946969696969696
20250614006,8,33,KIA,2025,6,14,NC,KIA,9,1,8,4.466666666666667,3.933333333333333,0.26418786692759294
20250615006,9,35,KIA,2025,6,15,NC,KIA,4,1,2,4.6,4.133333333333334,0.25393700787401574
20250617006,13,37,KIA,2025,6,17,KIA,KT,10,1,3,4.0,3.8,0.24055666003976142
20250618006,11,35,KIA,2025,6,18,KIA,KT,5,1,3,4.6,3.8,0.25393700787401574
20250619006,9,32,KIA,2025,6,19,KIA,KT,5,1,0,4.866666666666666,3.6666666666666665,0.2647058823529412
20250622006,10,36,KIA,2025,6,22,SSG,KIA,5,1,4,4.866666666666666,3.466666666666667,0.26043737574552683
20250624006,9,35,KIA,2025,6,24,키움,KIA,6,-1,9,4.466666666666667,3.533333333333333,0.2544731610337972
20250625006,12,38,KIA,2025,6,25,키움,KIA,6,1,3,4.333333333333333,3.933333333333333,0.2544731610337972
20250627006,8,35,KIA,2025,6,27,LG,KIA,3,-1,4,4.666666666666667,4.0,0.26147704590818366
20250628006,14,39,KIA,2025,6,28,LG,KIA,9,1,8,4.666666666666667,4.133333333333334,0.25691699604743085
20250629006,13,38,KIA,2025,6,29,LG,KIA,12,1,2,5.133333333333334,4.466666666666667,0.27485380116959063
20250701006,6,28,KIA,2025,7,1,KIA,SSG,3,1,2,5.466666666666667,4.2,0.27984344422700586
20250702006,12,38,KIA,2025,7,2,KIA,SSG,5,-1,8,5.666666666666667,3.8,0.2859960552268245
20250703006,8,31,KIA,2025,7,3,KIA,SSG,3,1,2,5.6,4.133333333333334,0.29239766081871343
20250704006,11,32,KIA,2025,7,4,KIA,롯데,7,1,5,5.733333333333333,4.133333333333334,0.28937007874015747
20250705006,17,36,KIA,2025,7,5,KIA,롯데,13,1,0,6.133333333333334,4.2,0.29310344827586204
20250706006,8,34,KIA,2025,7,6,KIA,롯데,2,-1,5,6.4,3.6666666666666665,0.30857142857142855
20250708006,15,41,KIA,2025,7,8,한화,KIA,8,-1,14,6.266666666666667,3.8666666666666667,0.30725190839694655
20250709006,6,32,KIA,2025,7,9,한화,KIA,4,-1,7,6.133333333333334,4.6,0.3087121212121212
20250710006,7,32,KIA,2025,7,10,한화,KIA,2,-1,3,6.066666666666666,4.866666666666666,0.30095238095238097
20250720006,11,34,KIA,2025,7,20,KIA,NC,3,1,2,5.866666666666666,5.066666666666666,0.29714285714285715
20250722006,11,38,KIA,2025,7,22,KIA,LG,7,-1,9,5.733333333333333,4.933333333333334,0.30019120458891013
20250723006,8,38,KIA,2025,7,23,KIA,LG,5,-1,6,5.8,4.933333333333334,0.30228136882129275
20250724006,4,32,KIA,2025,7,24,KIA,LG,0,-1,8,5.733333333333333,5.133333333333334,0.2946768060836502
20250725006,10,35,KIA,2025,7,25,롯데,KIA,4,-1,7,5.533333333333333,5.4,0.2887189292543021
20250726006,8,34,KIA,2025,7,26,롯데,KIA,4,-1,9,5.2,5.333333333333333,0.2832369942196532
20250727006,7,32,KIA,2025,7,27,롯데,KIA,3,-1,5,4.666666666666667,5.8,0.2757281553398058
20250729006,9,34,KIA,2025,7,29,KIA,두산,6,-1,9,4.666666666666667,6.0,0.27552986512524086
20250731006,8,32,KIA,2025,7,31,KIA,두산,3,1,2,4.733333333333333,6.066666666666666,0.27184466019417475
20250801006,8,32,KIA,2025,8,1,KIA,한화,3,1,2,4.733333333333333,6.066666666666666,0.2713178294573643
20250805006,4,30,KIA,2025,8,5,롯데,KIA,2,1,0,4.466666666666667,5.866666666666666,0.2655038759689923
20250806006,5,30,KIA,2025,8,6,롯데,KIA,1,-1,7,3.7333333333333334,5.866666666666666,0.24313725490196078
20250807006,10,36,KIA,2025,8,7,롯데,KIA,6,1,5,3.6666666666666665,6.0,0.2391304347826087
20250808006,10,34,KIA,2025,8,8,NC,KIA,4,-1,5,3.533333333333333,5.4,0.2315369261477046
20250810006,14,43,KIA,2025,8,10,NC,KIA,12,-1,16,3.533333333333333,5.266666666666667,0.23856858846918488
20250812006,11,38,KIA,2025,8,12,삼성,KIA,5,1,1,4.2,6.133333333333334,0.24708171206225682
20250813006,13,40,KIA,2025,8,13,삼성,KIA,9,1,1,4.333333333333333,6.066666666666666,0.24517374517374518
20250814006,13,38,KIA,2025,8,14,삼성,KIA,10,1,4,4.466666666666667,5.533333333333333,0.24807692307692308
20250815006,13,43,KIA,2025,8,15,두산,KIA,5,-1,6,4.8,5.4,0.25769230769230766
20250816006,7,32,KIA,2025,8,16,두산,KIA,3,-1,4,5.133333333333334,5.266666666666667,0.2693032015065913
20250817006,5,31,KIA,2025,8,17,두산,KIA,2,-1,4,5.066666666666666,5.066666666666666,0.26515151515151514
20250819006,14,38,KIA,2025,8,19,KIA,키움,12,1,9,4.933333333333334,4.733333333333333,0.26095238095238094
20250820006,5,31,KIA,2025,8,20,KIA,키움,1,-1,6,5.533333333333333,5.0,0.2711864406779661
20250821006,14,38,KIA,2025,8,21,KIA,키움,10,-1,11,5.2,4.8,0.26515151515151514
20250822006,8,34,KIA,2025,8,22,KIA,LG,2,-1,14,5.666666666666667,5.4,0.27340823970037453
20250823006,7,34,KIA,2025,8,23,KIA,LG,2,-1,6,5.6,6.2,0.27238805970149255
20250824006,13,38,KIA,2025,8,24,KIA,LG,1,-1,2,5.6,6.6,0.2759259259259259
20250826006,12,39,KIA,2025,8,26,SSG,KIA,5,-1,9,5.6,6.266666666666667,0.2864963503649635
20250827006,7,37,KIA,2025,8,27,SSG,KIA,4,1,2,5.533333333333333,6.533333333333333,0.2885662431941924
20250828006,12,36,KIA,2025,8,28,SSG,KIA,10,1,6,5.533333333333333,6.333333333333333,0.2815884476534296
20250829006,11,36,KIA,2025,8,29,KT,KIA,10,1,1,5.4,5.666666666666667,0.28153564899451555
20250830006,3,31,KIA,2025,8,30,KT,KIA,2,-1,8,5.733333333333333,5.666666666666667,0.28256880733944956
20250831006,10,35,KIA,2025,8,31,KT,KIA,6,-1,7,5.266666666666667,6.133333333333334,0.26865671641791045
20250902006,10,34,KIA,2025,9,2,한화,KIA,3,-1,21,5.0,6.333333333333333,0.26454033771106944
20250903006,9,32,KIA,2025,9,3,KIA,SSG,1,-1,2,4.866666666666666,7.333333333333333,0.2633587786259542
20250906006,13,38,KIA,2025,9,6,NC,KIA,8,1,4,4.733333333333333,7.2,0.26717557251908397
20250907006,9,36,KIA,2025,9,7,NC,KIA,1,-1,2,5.133333333333334,7.2,0.2787193973634652
20250910006,8,29,KIA,2025,9,10,KIA,삼성,4,1,0,4.4,6.733333333333333,0.27032136105860116
20250911006,6,30,KIA,2025,9,11,KIA,롯데,3,-1,4,4.6,6.333333333333333,0.27703984819734345
20250912006,9,34,KIA,2025,9,12,KIA,두산,5,1,4,4.133333333333334,5.866666666666666,0.2658959537572254
20250913006,13,39,KIA,2025,9,13,LG,KIA,6,1,3,4.333333333333333,5.2,0.2678227360308285
20250914006,2,29,KIA,2025,9,14,LG,KIA,0,-1,14,4.6,5.0,0.2767175572519084
20250916006,5,31,KIA,2025,9,16,KIA,한화,1,-1,11,4.533333333333333,5.8,0.26019417475728157
20250917006,9,34,KIA,2025,9,17,KIA,한화,2,-1,6,4.266666666666667,5.933333333333334,0.2504930966469428
20250918006,6,31,KIA,2025,9,18,KIA,한화,3,-1,4,4.133333333333334,6.2,0.25595238095238093
20250920006,6,30,KIA,2025,9,20,KIA,NC,5,1,4,3.6666666666666665,6.066666666666666,0.24649298597194388
20250921006,11,36,KIA,2025,9,21,KIA,NC,6,-1,7,3.3333333333333335,6.266666666666667,0.23935091277890466
20250923006,2,28,KIA,2025,9,23,SSG,KIA,0,-1,5,3.6,6.2,0.25301204819277107
20250924006,5,32,KIA,2025,9,24,키움,KIA,2,1,0,3.2,6.066666666666666,0.24032586558044808
20250927006,6,32,KIA,2025,9,27,KIA,NC,1,-1,2,3.1333333333333333,4.666666666666667,0.2310838445807771
20250929006,7,33,KIA,2025,9,29,KIA,NC,4,-1,13,3.1333333333333333,4.666666666666667,0.2249488752556237
20250930006,3,29,KIA,2025,9,30,삼성,KIA,0,-1,5,2.8666666666666667,5.266666666666667,0.21487603305785125
20251001006,7,34,KIA,2025,10,1,KIA,KT,3,-1,9,2.8,5.466666666666667,0.20545073375262055
20251002006,12,35,KIA,2025,10,2,KIA,SSG,7,1,2,2.7333333333333334,6.066666666666666,0.2012448132780083
20251004006,15,37,KIA,2025,10,4,KIA,삼성,9,1,8,3.0,5.933333333333334,0.21149897330595482
20250308010,5,28,KT,2025,3,8,KT,LG,5,1,1,,,
20250309010,8,31,KT,2025,3,9,KT,LG,9,1,4,,,
20250310010,14,36,KT,2025,3,10,KT,키움,7,1,4,,,
20250311010,6,33,KT,2025,3,11,KT,키움,5,-1,9,,,
20250313010,9,36,KT,2025,3,13,NC,KT,10,1,5,,,
20250314010,2,27,KT,2025,3,14,NC,KT,1,1,0,,,
20250317010,12,31,KT,2025,3,17,KT,두산,9,1,6,,,
20250322010,12,36,KT,2025,3,22,KT,한화,3,-1,4,,,
20250323010,7,38,KT,2025,3,23,KT,한화,5,1,4,,,
20250325010,12,34,KT,2025,3,25,KT,두산,8,1,3,,,
20250326010,9,34,KT,2025,3,26,KT,두산,2,-1,3,,,
20250327010,7,31,KT,2025,3,27,KT,두산,4,1,3,,,
20250328010,7,34,KT,2025,3,28,롯데,KT,2,1,0,,,
20250329010,6,32,KT,2025,3,29,롯데,KT,1,-1,3,,,
20250402010,9,32,KT,2025,4,2,KT,LG,9,1,5,,,
20250403010,7,32,KT,2025,4,3,KT,LG,1,-1,5,5.333333333333333,3.6,0.2535496957403651
20250404010,10,40,KT,2025,4,4,SSG,KT,2,-1,3,5.066666666666666,3.8666666666666667,0.25553319919517103
20250406010,6,29,KT,2025,4,6,SSG,KT,0,-1,1,4.6,3.8,0.2549407114624506
20250408010,4,27,KT,2025,4,8,KT,NC,3,1,2,4.133333333333334,3.6,0.24248496993987975
20250409010,6,30,KT,2025,4,9,KT,NC,4,1,1,4.0,3.1333333333333333,0.2413793103448276
20250410010,3,32,KT,2025,4,10,KT,NC,0,-1,7,3.6,2.8666666666666667,0.23819301848049282
20250411010,9,28,KT,2025,4,11,KT,삼성,5,1,3,3.533333333333333,3.3333333333333335,0.23780487804878048
20250413010,12,34,KT,2025,4,13,KT,삼성,6,1,5,3.2666666666666666,3.1333333333333333,0.2331288343558282
20250415010,6,33,KT,2025,4,15,KIA,KT,0,-1,1,3.466666666666667,3.2,0.23408624229979466
20250416010,6,32,KT,2025,4,16,KIA,KT,3,1,0,3.1333333333333333,3.0,0.23443983402489627
20250417010,13,36,KT,2025,4,17,KIA,KT,4,-1,5,2.8,2.8,0.22291666666666668
20250418010,9,35,KT,2025,4,18,키움,KT,3,-1,4,2.933333333333333,2.933333333333333,0.23029045643153526
20250419010,10,34,KT,2025,4,19,키움,KT,11,1,1,2.8666666666666667,3.0,0.23251028806584362
20250420010,10,36,KT,2025,4,20,키움,KT,5,1,0,3.466666666666667,3.066666666666667,0.23868312757201646
20250422010,15,35,KT,2025,4,22,KT,SSG,9,1,3,3.7333333333333334,2.8666666666666667,0.24489795918367346
20250423010,5,32,KT,2025,4,23,KT,SSG,5,-1,11,3.7333333333333334,2.7333333333333334,0.25557809330628806
20250424010,9,35,KT,2025,4,24,KT,SSG,5,-1,6,4.0,3.1333333333333333,0.2515212981744422
20250425010,6,32,KT,2025,4,25,한화,KT,2,1,1,4.2,3.3333333333333335,0.2520491803278688
20250426010,3,29,KT,2025,4,26,한화,KT,1,-1,2,4.333333333333333,3.3333333333333335,0.2505091649694501
20250427010,6,31,KT,2025,4,27,한화,KT,3,-1,4,4.2,3.3333333333333335,0.24746450304259635
20250429010,7,33,KT,2025,4,29,두산,KT,3,1,2,4.133333333333334,3.533333333333333,0.24696356275303644
20250430010,11,34,KT,2025,4,30,두산,KT,8,1,3,4.333333333333333,3.2,0.2545454545454545
20250502010,9,33,KT,2025,5,2,KT,키움,3,-1,5,4.533333333333333,3.2,0.2554890219560878
20250503010,13,37,KT,2025,5,3,KT,키움,9,1,0,4.333333333333333,3.2,0.25
20250504010,8,29,KT,2025,5,4,KT,키움,5,1,4,4.933333333333334,3.1333333333333333,0.2619047619047619
20250505010,7,34,KT,2025,5,5,KT,NC,2,-1,6,5.066666666666666,3.4,0.26746506986027946
20250506010,11,36,KT,2025,5,6,KT,NC,3,-1,6,4.933333333333334,3.466666666666667,0.2565130260521042
20250507010,8,34,KT,2025,5,7,KT,NC,2,-1,12,4.933333333333334,3.6,0.26
20250510010,13,39,KT,2025,5,10,KT,롯데,5,-1,8,4.333333333333333,4.333333333333333,0.256
20250511110,6,33,KT,2025,5,11,KT,롯데,1,-1,6,4.333333333333333,4.866666666666666,0.26043737574552683
20250511210,5,32,KT,2025,5,11,KT,롯데,1,0,6,3.8,5.066666666666666,0.2435129740518962
20250513010,8,34,KT,2025,5,13,삼성,KT,3,-1,5,3.533333333333333,4.733333333333333,0.2435129740518962
20250514010,8,33,KT,2025,5,14,삼성,KT,3,1,2,3.4,4.666666666666667,0.242
20250515010,4,31,KT,2025,5,15,삼성,KT,0,-1,13,3.466666666666667,4.733333333333333,0.24550898203592814
20250517110,18,42,KT,2025,5,17,LG,KT,12,1,4,3.4,5.466666666666667,0.24652087475149106
20250517110,18,42,KT,2025,5,17,LG,KT,12,1,6,4.0,5.466666666666667,0.26459143968871596
20250517110,18,42,KT,2025,5,17,LG,KT,12,1,7,4.6,5.733333333333333,0.28107074569789675
20250517210,8,35,KT,2025,5,17,LG,KT,7,1,4,4.866666666666666,6.0,0.2900188323917137
20250517210,8,35,KT,2025,5,17,LG,KT,7,1,12,5.133333333333334,5.933333333333334,0.2870544090056285
20250517210,8,35,KT,2025,5,17,LG,KT,7,1,6,5.0,6.733333333333333,0.2787193973634652
20250518010,7,33,KT,2025,5,18,LG,KT,1,-1,5,5.133333333333334,6.866666666666666,0.2756052141527002
20250520010,7,32,KT,2025,5,20,KT,KIA,5,1,3,5.066666666666666,6.8,0.27611940298507465
20250521010,9,33,KT,2025,5,21,KT,KIA,3,1,1,5.2,6.6,0.2706766917293233
20250522010,6,30,KT,2025,5,22,KT,KIA,3,-1,8,5.266666666666667,5.866666666666666,0.2730696798493409
20250523010,14,40,KT,2025,5,23,키움,KT,7,1,5,5.133333333333334,5.866666666666666,0.26436781609195403
20250524010,13,38,KT,2025,5,24,키움,KT,10,1,4,5.533333333333333,5.8,0.27599243856332706
20250525010,5,28,KT,2025,5,25,키움,KT,2,1,0,6.133333333333334,5.666666666666667,0.28785046728971964
20250527010,8,31,KT,2025,5,27,KT,두산,2,1,1,6.066666666666666,5.333333333333333,0.28544423440453687
20250528010,7,35,KT,2025,5,28,KT,두산,3,-1,12,6.0,5.266666666666667,0.286527514231499
20250529010,12,34,KT,2025,5,29,KT,두산,12,1,2,6.2,5.2,0.2900188323917137
20250530010,7,30,KT,2025,5,30,KT,KIA,3,1,1,6.2,5.066666666666666,0.2829827915869981
20250531010,5,30,KT,2025,5,31,KT,KIA,5,1,1,5.6,4.733333333333333,0.26810176125244617
20250601010,7,35,KT,2025,6,1,KT,KIA,3,-1,5,5.133333333333334,4.333333333333333,0.24849699398797595
20250603010,4,29,KT,2025,6,3,한화,KT,1,-1,10,4.866666666666666,4.4,0.24649298597194388
20250604010,9,35,KT,2025,6,4,한화,KT,3,-1,4,4.466666666666667,4.266666666666667,0.2413793103448276
20250605010,14,38,KT,2025,6,5,한화,KT,7,1,0,4.2,4.133333333333334,0.2434077079107505
20250606010,15,36,KT,2025,6,6,KT,SSG,10,1,3,4.6,3.8,0.25502008032128515
20250607010,11,34,KT,2025,6,7,KT,SSG,3,1,2,4.933333333333334,3.8,0.2689243027888446
20250608010,6,32,KT,2025,6,8,KT,SSG,2,-1,3,4.933333333333334,3.8666666666666667,0.27236580516898606
20250610010,18,39,KT,2025,6,10,KT,롯데,12,1,3,4.866666666666666,3.533333333333333,0.2712871287128713
20250611010,9,36,KT,2025,6,11,KT,롯데,3,-1,4,5.2,3.4,0.27976190476190477
20250612010,15,44,KT,2025,6,12,KT,롯데,7,-1,12,4.733333333333333,3.4,0.2729083665338645
20250614010,14,40,KT,2025,6,14,삼성,KT,10,1,3,5.066666666666666,4.2,0.28378378378378377
20250615010,15,42,KT,2025,6,15,삼성,KT,16,1,4,5.6,4.333333333333333,0.2903225806451613
20250617010,8,35,KT,2025,6,17,KIA,KT,3,-1,10,6.466666666666667,3.8,0.301498127340824
20250618010,5,29,KT,2025,6,18,KIA,KT,3,-1,5,5.866666666666666,4.333333333333333,0.29345794392523367
20250619010,7,32,KT,2025,6,19,KIA,KT,0,-1,5,5.866666666666666,4.6,0.2902621722846442
20250621010,8,29,KT,2025,6,21,KT,NC,7,1,5,5.533333333333333,4.866666666666666,0.292910447761194
20250622010,4,31,KT,2025,6,22,KT,NC,0,-1,2,5.8,4.866666666666666,0.2981132075471698
20250624010,9,29,KT,2025,6,24,KT,LG,5,1,0,5.733333333333333,4.333333333333333,0.29699248120300753
20250626010,7,32,KT,2025,6,26,KT,LG,3,-1,4,5.866666666666666,4.066666666666666,0.30038022813688214
20250627010,17,42,KT,2025,6,27,롯데,KT,11,1,8,5.6,4.333333333333333,0.2903846153846154
20250628010,13,37,KT,2025,6,28,롯데,KT,4,1,0,5.666666666666667,4.666666666666667,0.2908745247148289
20250629010,7,35,KT,2025,6,29,롯데,KT,5,-1,10,5.733333333333333,4.533333333333333,0.29300567107750475
20250701010,5,31,KT,2025,7,1,KT,키움,3,-1,7,5.933333333333334,5.0,0.2932330827067669
20250702010,7,31,KT,2025,7,2,KT,키움,4,1,2,5.333333333333333,5.266666666666667,0.2729007633587786
20250703010,9,30,KT,2025,7,3,KT,키움,6,1,2,5.4,5.133333333333334,0.27167630057803466
20250704010,10,37,KT,2025,7,4,두산,KT,6,1,3,5.333333333333333,4.466666666666667,0.26732673267326734
20250705010,7,33,KT,2025,7,5,두산,KT,2,-1,6,5.066666666666666,4.466666666666667,0.26095617529880477
20250706010,9,32,KT,2025,7,6,두산,KT,7,-1,8,4.133333333333334,4.6,0.24949290060851928
20250708010,4,32,KT,2025,7,8,SSG,KT,1,-1,7,4.4,4.466666666666667,0.2530612244897959
20250709010,13,39,KT,2025,7,9,SSG,KT,10,1,3,4.266666666666667,4.6,0.24949290060851928
20250710010,7,34,KT,2025,7,10,SSG,KT,4,1,2,4.933333333333334,4.466666666666667,0.258
20250718010,5,31,KT,2025,7,18,KT,한화,0,-1,5,4.733333333333333,4.266666666666667,0.25346534653465347
20250719010,9,23,KT,2025,7,19,KT,한화,5,-1,6,4.733333333333333,4.466666666666667,0.25544554455445545
20250720010,6,32,KT,2025,7,20,KT,한화,0,-1,10,4.733333333333333,4.866666666666666,0.25851703406813625
20250722010,8,35,KT,2025,7,22,NC,KT,7,1,0,4.533333333333333,5.266666666666667,0.2565130260521042
20250723010,10,35,KT,2025,7,23,NC,KT,9,1,2,4.266666666666667,4.733333333333333,0.241869918699187
20250724010,11,34,KT,2025,7,24,NC,KT,5,1,4,4.6,4.866666666666666,0.23673469387755103
20250725010,8,31,KT,2025,7,25,KT,삼성,8,1,5,4.6,4.466666666666667,0.24539877300613497
20250726010,2,28,KT,2025,7,26,KT,삼성,0,-1,11,4.933333333333334,4.333333333333333,0.25153374233128833
20250727010,9,33,KT,2025,7,27,KT,삼성,4,1,3,4.666666666666667,4.933333333333334,0.24279835390946503
